,NPL91_EVER,gender_nameRu,LastApprovedOfferSet_Payment,CBFactPmtsParametrSet,AgeParametrSet,PoVClient_ClientCountWithoutOverduePay,CBMaxOverdueParametrSet,CBCreditHistoryFromServParametrSet,PKB_REQ_360DAY,SUM_OSTATOK,MAX_OUSTAND_DAY_CNT,CNT_DAY_GR_0_Sum,educationtypedmparse2,low_rod_income,KDN
178021,0,Мужской,7507.6,144,68.33,22.0,0,Отрицательная,23.0,2998753.46,109.0,14.0,,,0.2081940799817451
178027,0,Женский,8504.5,512,49.58,65.0,9,Положительная,67.0,2744090.79,43.0,12.0,ВЫСШЕЕ,86814.0,0.5937335867483152
178031,0,Женский,21513.2,67,66.33,7.0,0,Приемлемая 2,7.0,328512.9,0.0,0.0,СРЕДНЕЕ,43407.0,0.2572956035018897
178223,0,Женский,2370.8,38,61.58,3.0,0,Положительная,4.0,166899.04,0.0,0.0,,43407.0,0.3949001309868809
178249,0,Женский,41250.0,15,66.83,107.0,0,Приемлемая 2,3.0,,0.0,0.0,ВЫСШЕЕ,43407.0,0.0
178318,0,Женский,31612.2,66,67.33,56.0,0,Отрицательная,7.0,747153.13,816.0,24.0,СРЕДНЕЕ,,0.4791635941624131
178333,0,Женский,14000.0,76,65.17,15.0,4,Положительная,8.0,772402.93,4.0,3.0,НЕПОЛНОЕ СРЕДНЕЕ,43407.0,0.6325100602374795
178407,0,Женский,56500.0,58,64.25,35.0,0,Приемлемая 2,4.0,42237.17,0.0,0.0,,,0.0956982686794334
178431,0,Женский,54500.0,72,66.67,147.0,0,Положительная,0.0,577909.66,0.0,0.0,ВЫСШЕЕ,,0.2659392509584193
178438,0,Мужской,67500.0,4,63.25,,0,Приемлемая 1,0.0,,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.0
178484,0,Женский,,35,65.58,67.0,0,Приемлемая 1,0.0,,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,,0.0
178485,0,Мужской,9065.9,56,68.17,54.0,0,Приемлемая 1,0.0,78979.53,0.0,0.0,,,0.1306764931413478
178491,0,Женский,1922.0,90,65.08,22.0,25,Положительная,10.0,123249.8,25.0,30.0,,,0.2460527963390895
178501,0,Женский,,0,61.83,14.0,0,Приемлемая 1,,,,,,43407.0,0.0
178534,0,Женский,12660.8,159,64.17,2.0,4,Удовлетворительная,7.0,52463.32,61.0,6.0,ВЫСШЕЕ,43407.0,0.3044486337732128
178544,0,Женский,56957.0,105,63.33,37.0,0,Положительная,4.0,948941.1,0.0,0.0,,43407.0,1.5514381293971582
178550,0,Женский,7974.0,51,61.75,11.0,0,Положительная,7.0,567852.99,23.0,1.0,,43407.0,0.4329194611822524
178556,0,Мужской,4449.8,8,64.08,,0,Приемлемая 1,12.0,520834.0,0.0,0.0,,43407.0,0.2534094170710039
178568,0,Мужской,14384.0,69,63.83,,60,Приемлемая 2,20.0,855654.25,60.0,15.0,,43407.0,0.3527910468974978
178600,0,Женский,32269.8,0,62.58,,0,Приемлемая 1,,,,,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.0
178606,0,Мужской,34823.0,13,63.42,,0,Отрицательная,2.0,0.0,738.0,24.0,ВЫСШЕЕ,65110.5,0.0
178620,0,Мужской,26891.5,0,63.25,,0,Приемлемая 1,,,,,,,0.0
178623,0,Мужской,53000.0,79,66.67,13.0,4,Положительная,3.0,0.0,4.0,1.0,ВЫСШЕЕ,43407.0,0.0
178631,0,Женский,13455.2,106,65.67,,0,Положительная,4.0,211662.0,5.0,0.0,ВЫСШЕЕ,43407.0,0.3698183466944501
178635,0,Мужской,,0,69.42,,0,Приемлемая 1,,,,,,,0.0
178643,0,Женский,5000.0,67,64.25,115.0,1,Положительная,6.0,160670.34,2.0,3.0,,,0.1410045088091741
178648,0,Мужской,27282.0,51,65.17,2.0,0,Положительная,8.0,1176921.01,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.938550810974856
178653,0,Мужской,42687.3,99,55.67,141.0,3,Положительная,1.0,1241612.13,3.0,6.0,ВЫСШЕЕ,,0.4860667479966996
178692,0,Женский,,76,67.67,,0,Положительная,1.0,,0.0,0.0,,,0.0
178693,0,Женский,48621.9,59,67.17,5.0,0,Положительная,3.0,44000.0,0.0,0.0,,,0.0
178711,0,Женский,54612.0,85,65.17,37.0,0,Положительная,9.0,37425.0,3.0,2.0,ВЫСШЕЕ,43407.0,0.0403852127990059
178725,0,Женский,12461.9,116,63.5,7.0,16,Отрицательная,15.0,328926.99,207.0,12.0,,,0.5194390708387592
178731,0,Мужской,19448.8,0,63.17,,0,Приемлемая 1,,,,,,43407.0,0.0
178757,0,Женский,8890.0,37,61.83,13.0,0,Положительная,0.0,0.0,0.0,0.0,,43407.0,0.0
178759,0,Женский,7408.1,11,61.92,10.0,8,Отрицательная,2.0,399508.21,1775.0,25.0,,43407.0,0.1193022998954979
178765,0,Мужской,5000.0,2,63.42,,0,Приемлемая 1,0.0,49840.0,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,,0.0448933782267115
178778,0,Женский,42626.9,9,64.42,,1,Приемлемая 2,0.0,132862.0,1.0,2.0,,,0.2164868146722569
178825,0,Мужской,60200.3,27,67.0,21.0,0,Приемлемая 2,4.0,252335.06,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,,0.3635299758632739
178852,0,Женский,,24,64.33,,0,Положительная,3.0,151429.0,0.0,0.0,ВЫСШЕЕ,,0.2461838575957083
178856,0,Женский,56957.0,157,54.92,102.0,0,Положительная,2.0,1506498.28,1.0,0.0,ВЫСШЕЕ,,1.6700217605000711
178892,0,Женский,2911.8,35,62.92,10.0,0,Положительная,5.0,419119.39,0.0,0.0,,43407.0,0.4532238850420668
179034,0,Мужской,85435.5,154,54.67,66.0,0,Положительная,4.0,2462208.57,0.0,0.0,ВЫСШЕЕ,65110.5,0.6987288192621903
179037,0,Женский,29093.5,111,61.08,70.0,0,Положительная,1.0,40084.13,0.0,0.0,,43407.0,0.2600670072230219
179078,0,Мужской,5416.7,322,41.42,180.0,0,Положительная,25.0,2843537.66,1.0,5.0,,108517.5,0.4793003294388738
179089,0,Женский,19395.7,116,65.67,169.0,0,Положительная,2.0,304390.46,0.0,0.0,ВЫСШЕЕ,43407.0,0.2693227765316729
179219,0,Женский,,24,65.58,41.0,0,Приемлемая 1,0.0,,0.0,0.0,,,0.0
179240,0,Женский,48938.8,73,67.5,38.0,0,Положительная,5.0,940860.3,3.0,1.0,,43407.0,0.3439482483827619
179242,0,Женский,35288.8,43,61.25,,0,Положительная,5.0,766984.0,0.0,0.0,,43407.0,0.3142000199953344
179296,0,Мужской,,25,63.42,,0,Положительная,2.0,60653.0,0.0,0.0,,,0.0887235972149084
179411,0,Женский,14409.0,134,67.67,67.0,1,Положительная,0.0,169233.77,23.0,2.0,ВЫСШЕЕ,,0.2957809218759943
179424,0,Женский,,30,62.67,,0,Положительная,0.0,0.0,0.0,0.0,,,0.0
179438,0,Мужской,982.3,72,66.08,31.0,0,Положительная,1.0,524277.29,12.0,1.0,,43407.0,0.4766676984986844
179458,0,Мужской,7263.9,61,63.0,22.0,0,Положительная,2.0,309796.57,6.0,0.0,ВЫСШЕЕ,43407.0,0.2007344774614144
179465,0,Мужской,7257.9,79,50.58,146.0,3,Положительная,1.0,563784.78,21.0,11.0,,,0.5108404686099348
179471,0,Женский,22858.4,118,64.17,28.0,3,Положительная,3.0,0.0,29.0,1.0,,43407.0,0.0
179475,0,Мужской,71947.8,24,67.42,,0,Отрицательная,0.0,0.0,4907.0,2.0,ВЫСШЕЕ,,0.0
179505,0,Женский,37552.4,88,67.08,107.0,0,Положительная,2.0,846704.0,25.0,10.0,ВЫСШЕЕ,,0.5053084358787249
179539,0,Женский,14780.6,182,65.17,65.0,25,Положительная,30.0,0.0,25.0,15.0,,43407.0,0.4002922084420219
179540,0,Мужской,41841.9,29,63.83,,0,Положительная,0.0,55089.0,0.0,0.0,,43407.0,0.0542474007561436
179600,0,Мужской,39512.8,26,54.42,3.0,0,Положительная,21.0,3035476.43,0.0,0.0,,,0.4051580168435922
179604,0,Женский,5417.0,106,66.83,124.0,0,Положительная,0.0,665086.96,7.0,2.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.4017370806060328
179650,0,Мужской,16726.8,32,66.08,,0,Положительная,3.0,536982.0,33.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.2934383821692388
179653,0,Мужской,10000.0,54,68.08,106.0,1,Положительная,5.0,1110745.17,87.0,1.0,,43407.0,0.3325761974701415
179778,0,Женский,58014.0,57,68.33,111.0,0,Приемлемая 1,0.0,,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.0
179818,0,Женский,31416.0,84,64.5,86.0,0,Положительная,0.0,478320.0,2.0,0.0,ВЫСШЕЕ,43407.0,0.181097681791163
179822,0,Женский,37022.1,0,63.0,,0,Приемлемая 1,,,,,,,0.0
179855,0,Женский,26605.5,67,65.25,43.0,1,Положительная,3.0,3073333.0,1.0,1.0,ВЫСШЕЕ,43407.0,0.4532110414821964
179861,0,Женский,2882.6,49,63.58,30.0,3,Положительная,2.0,267559.49,2.0,1.0,,,0.3984003561831163
179888,0,Женский,43026.4,88,55.33,108.0,0,Положительная,5.0,297026.1,0.0,0.0,ВЫСШЕЕ,,0.2073623274454505
179958,0,Мужской,20500.0,43,64.33,10.0,8,Положительная,4.0,71484.83,8.0,5.0,,43407.0,0.1185689465659681
180009,0,Мужской,22285.2,82,65.17,20.0,0,Положительная,3.0,242511.3,0.0,0.0,ВЫСШЕЕ,,0.5541055187335402
180017,0,Женский,3921.9,16,61.5,9.0,0,Приемлемая 1,1.0,83013.33,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.2212134274475995
180023,0,Женский,8000.0,16,64.08,7.0,0,Приемлемая 1,2.0,160676.85,0.0,0.0,ВЫСШЕЕ,43407.0,0.357522067796073
180027,0,Женский,9079.8,101,64.08,63.0,0,Положительная,2.0,49432.17,0.0,0.0,,43407.0,0.211461661341853
180032,0,Женский,,89,66.08,,2,Положительная,2.0,40477.03,2.0,3.0,,43407.0,0.2210212165608551
180045,0,Женский,14384.0,7,64.58,2.0,3,Приемлемая 2,1.0,,3.0,1.0,ВЫСШЕЕ,,0.0
180060,0,Женский,57477.0,142,69.33,179.0,0,Положительная,0.0,336307.2,7.0,1.0,ВЫСШЕЕ,,0.4071199080696981
180084,0,Женский,28478.5,114,39.83,24.0,0,Положительная,35.0,22608589.43,33.0,2.0,,65110.5,27.31914260038397
180116,0,Женский,6666.7,24,67.33,51.0,0,Приемлемая 1,0.0,,0.0,0.0,,43407.0,0.0
180152,0,Мужской,2565.2,22,67.42,26.0,27,Приемлемая 1,3.0,135654.75,27.0,8.0,СРЕДНЕЕ,,0.0
180163,0,Женский,,24,61.33,,0,Положительная,0.0,0.0,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,,0.0
180164,0,Женский,9000.0,99,66.67,72.0,0,Положительная,0.0,283360.74,0.0,0.0,,43407.0,0.3061102464674176
180198,0,Мужской,95000.0,249,36.25,113.0,13,Положительная,8.0,2332117.55,13.0,13.0,ВЫСШЕЕ,130221.0,0.1478922949933111
180208,0,Женский,,66,65.33,19.0,0,Положительная,0.0,0.0,0.0,0.0,,43407.0,0.0
180239,0,Мужской,67274.6,250,66.25,59.0,15,Положительная,13.0,1566058.04,57.0,23.0,ВЫСШЕЕ,43407.0,0.3529345241984529
180270,0,Женский,83000.0,139,64.08,83.0,0,Положительная,3.0,2089732.2,0.0,0.0,,43407.0,0.4657243782655618
180279,0,Женский,,24,62.58,74.0,0,Положительная,0.0,0.0,3.0,0.0,ВЫСШЕЕ,,0.0
180296,0,Женский,11961.0,105,63.67,69.0,0,Положительная,1.0,25000.0,0.0,0.0,,43407.0,0.2292084972174088
180297,0,Мужской,,24,60.42,,0,Положительная,0.0,0.0,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,,0.0
180373,0,Женский,45255.7,24,63.0,,0,Положительная,1.0,0.0,0.0,0.0,ВЫСШЕЕ,,0.0
180380,0,Мужской,9754.5,5,63.5,1.0,0,Приемлемая 2,0.0,99569.83,0.0,0.0,,43407.0,0.3477220567410518
180400,0,Женский,22498.0,40,62.75,17.0,28,Положительная,5.0,,28.0,3.0,,43407.0,0.0
180493,0,Мужской,854.4,77,51.42,65.0,0,Отрицательная,,,,,ВЫСШЕЕ,86814.0,0.4924463598828387
180497,0,Мужской,5000.0,24,67.75,,0,Приемлемая 1,0.0,0.0,0.0,0.0,,,0.2273967618701109
180499,0,Мужской,14239.3,112,63.25,20.0,0,Положительная,11.0,1779035.79,0.0,0.0,,,0.4360553934049556
180542,0,Женский,60500.0,50,65.17,26.0,0,Положительная,0.0,1418461.68,1.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.4490548639926233
180576,0,Женский,58500.0,85,65.08,106.0,0,Положительная,1.0,0.0,1.0,0.0,,,0.1839851813969152
180603,0,Мужской,,24,63.25,12.0,0,Положительная,1.0,585958.0,0.0,0.0,,,0.2763107505918395
180610,0,Женский,17210.6,67,65.33,76.0,5,Положительная,2.0,309431.64,5.0,1.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.4474673415460196
180641,0,Женский,6666.7,87,63.0,81.0,0,Приемлемая 1,1.0,1221365.68,0.0,0.0,ВЫСШЕЕ,43407.0,0.4662797695812914
180679,0,Мужской,54246.2,60,65.33,94.0,1,Положительная,7.0,1119624.49,1.0,1.0,,,0.4482177383372168
180689,0,Мужской,17194.0,49,66.25,62.0,8,Положительная,6.0,0.0,8.0,2.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.0
180843,0,Мужской,,2,64.5,,0,Приемлемая 2,0.0,75000.0,0.0,0.0,СРЕДНЕЕ,,0.3328274356311739
180847,0,Мужской,53000.0,52,62.92,166.0,0,Приемлемая 1,2.0,,0.0,0.0,ВЫСШЕЕ,43407.0,0.0
180882,0,Мужской,27239.4,45,69.0,64.0,1,Приемлемая 1,2.0,156250.0,3.0,2.0,ВЫСШЕЕ,43407.0,0.250156673309517
180899,0,Мужской,23409.2,91,64.42,1.0,0,Положительная,20.0,295497.45,0.0,0.0,,43407.0,0.7323594384889178
180906,0,Мужской,,48,67.33,50.0,0,Приемлемая 1,,,,,,43407.0,0.0
180952,0,Мужской,38312.5,24,65.83,,0,Положительная,1.0,190000.0,1.0,0.0,ВЫСШЕЕ,,0.1433148691213207
180965,0,Мужской,62652.7,93,47.5,64.0,11,Положительная,0.0,68236.38,11.0,1.0,ВЫСШЕЕ,65110.5,0.1478982022151864
180991,0,Женский,63107.5,109,68.5,109.0,0,Положительная,3.0,184686.57,1.0,1.0,ВЫСШЕЕ,,0.3553218323498942
181014,0,Женский,26891.5,0,61.42,,0,Приемлемая 1,,,,,,43407.0,0.0
181016,0,Мужской,57709.1,53,68.08,140.0,0,Приемлемая 1,0.0,,0.0,0.0,,,0.0
181032,0,Женский,7911.9,108,68.42,89.0,66,Удовлетворительная,6.0,873815.17,66.0,28.0,,43407.0,0.4595271165089312
181086,0,Женский,68224.7,98,64.75,155.0,0,Положительная,0.0,1582984.99,18.0,0.0,,43407.0,0.4179608289990382
181088,0,Женский,29894.1,177,66.42,8.0,0,Положительная,6.0,583802.57,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.6761139533180587
181095,0,Женский,7075.0,114,62.5,12.0,0,Положительная,9.0,740315.83,0.0,0.0,ВЫСШЕЕ,43407.0,0.3802647544298816
181112,0,Женский,,72,63.67,,1,Положительная,0.0,186658.0,1.0,1.0,ВЫСШЕЕ,,0.1585653287788215
181121,0,Мужской,4583.4,68,48.25,49.0,2,Положительная,12.0,212354.93,24.0,3.0,,86814.0,0.2819961094991252
181134,0,Мужской,23732.1,60,56.17,115.0,0,Положительная,1.0,1338070.55,0.0,0.0,ВЫСШЕЕ,43407.0,0.2717022284507431
181136,0,Женский,38682.8,103,68.5,120.0,0,Положительная,4.0,181232.38,0.0,0.0,ВЫСШЕЕ,,0.4266868154292458
181155,0,Женский,9736.5,27,67.0,5.0,0,Приемлемая 2,8.0,973593.97,0.0,0.0,ВЫСШЕЕ,43407.0,0.3411257001595894
181173,0,Женский,41666.7,184,67.08,72.0,0,Положительная,3.0,59989.0,0.0,0.0,,43407.0,0.0354525827687791
181183,0,Мужской,18585.6,39,66.67,,8,Положительная,,,,,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.0
181201,0,Мужской,29173.1,51,68.17,148.0,0,Положительная,1.0,1205838.41,0.0,0.0,СРЕДНЕЕ,,0.376128778955634
181208,0,Женский,27192.8,68,63.42,18.0,7,Положительная,1.0,77530.74,7.0,2.0,,,0.1124682277256675
181223,0,Мужской,1498.0,105,65.08,68.0,0,Положительная,7.0,579454.64,0.0,0.0,,,0.1851401972344776
181230,0,Женский,5000.0,78,61.83,,1,Положительная,1.0,32547.57,1.0,1.0,,43407.0,0.240878328415389
181255,0,Женский,56957.0,76,64.75,55.0,0,Положительная,1.0,435777.18,0.0,0.0,,,0.4679886576262032
181267,0,Женский,30818.5,75,68.67,132.0,29,Положительная,4.0,,29.0,3.0,,,0.0
181269,0,Женский,7750.4,122,62.58,132.0,0,Положительная,8.0,1084987.27,14.0,2.0,,43407.0,0.4280336640585088
181271,0,Мужской,45526.6,33,66.75,28.0,0,Приемлемая 1,4.0,1058516.62,0.0,0.0,,43407.0,0.4621909201459262
181291,0,Мужской,5549.2,18,65.58,,74,Удовлетворительная,0.0,782938.35,74.0,7.0,СРЕДНЕЕ,,0.4273127452039016
181311,0,Женский,5818.7,74,65.92,61.0,0,Отрицательная,3.0,122660.6,131.0,13.0,,43407.0,0.0795458999046337
181322,0,Мужской,18563.0,51,67.0,2.0,0,Положительная,6.0,204187.5,0.0,0.0,,43407.0,0.168877365356623
181358,0,Женский,8067.5,46,62.92,22.0,0,Положительная,0.0,355154.68,27.0,3.0,,43407.0,0.2378060200668896
181397,0,Женский,24500.0,46,63.75,50.0,0,Приемлемая 1,0.0,508078.28,0.0,0.0,,43407.0,0.3879838709677419
181420,0,Женский,26451.5,12,67.33,51.0,0,Приемлемая 1,,,,,ВЫСШЕЕ,,0.0
181451,0,Женский,4822.5,86,64.75,67.0,0,Положительная,0.0,28966.2,4.0,1.0,СРЕДНЕЕ,43407.0,0.0
181510,0,Мужской,,58,63.42,,0,Положительная,0.0,0.0,3.0,1.0,,43407.0,0.0
181515,0,Мужской,9079.8,3,63.67,2.0,0,Приемлемая 1,0.0,35169.17,0.0,0.0,,43407.0,0.0724863289825569
181520,0,Женский,36903.7,44,66.42,149.0,3,Положительная,5.0,,25.0,4.0,,43407.0,0.0
181540,0,Женский,39869.9,52,52.08,,0,Положительная,3.0,1159393.4,0.0,0.0,,,2.1487871016822293
181543,0,Мужской,31326.4,73,64.58,,0,Положительная,12.0,603816.0,0.0,0.0,,,0.5479289564821385
181547,0,Мужской,14562.0,3,67.33,2.0,0,Приемлемая 1,1.0,296442.18,0.0,0.0,СРЕДНЕЕ,43407.0,0.4622860260519675
181600,0,Мужской,42094.6,11,64.5,10.0,0,Отрицательная,6.0,448337.31,1843.0,24.0,,,0.1045229559161447
181627,0,Женский,41666.7,119,69.25,44.0,0,Положительная,3.0,79168.75,27.0,3.0,СРЕДНЕЕ,,0.0851121013561818
181631,0,Мужской,56957.0,71,63.58,,0,Положительная,2.0,93974.0,15.0,5.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.379420053456504
181724,0,Женский,,60,61.5,77.0,0,Положительная,4.0,390677.51,0.0,0.0,,43407.0,0.2118429493635972
181784,0,Женский,47547.5,106,63.25,47.0,0,Положительная,3.0,830218.59,0.0,0.0,,,0.6350664320815386
181813,0,Женский,61761.0,75,64.5,30.0,3,Положительная,4.0,990673.28,47.0,3.0,ВЫСШЕЕ,,0.5792103458410894
181824,0,Мужской,82587.6,105,64.83,,0,Отрицательная,1.0,0.0,123.0,5.0,ВЫСШЕЕ,,0.0
181841,0,Мужской,48621.9,99,64.58,76.0,0,Положительная,1.0,750761.0,520.0,8.0,,,0.1561927337998029
181848,0,Женский,41265.0,2,61.42,,0,Приемлемая 1,2.0,121933.71,0.0,0.0,,43407.0,0.1325079629910511
181866,0,Мужской,85435.5,39,63.25,10.0,0,Положительная,3.0,0.0,0.0,0.0,,,0.0
181870,0,Мужской,7974.0,191,44.92,102.0,2,Положительная,25.0,998629.4,80.0,16.0,ВЫСШЕЕ,65110.5,0.4494926809705233
181883,0,Женский,85435.5,115,63.25,122.0,0,Положительная,,,,,,,0.1330613981613691
181916,0,Женский,54086.6,34,61.42,,0,Приемлемая 2,1.0,492613.49,0.0,0.0,,,0.4748526039960694
181919,0,Мужской,14529.5,35,63.33,,0,Положительная,0.0,187011.71,0.0,0.0,,,0.1941699604743083
181922,0,Мужской,39000.0,40,65.0,21.0,0,Приемлемая 1,0.0,0.0,0.0,0.0,СРЕДНЕЕ СПЕЦИАЛЬНОЕ,43407.0,0.1830920586871078
